states_uts,crime_head,year,persons_in_custody_during_inv_stage_at_beginning_of_year_male,persons_in_custody_during_inv_stage_at_beginning_of_year_female,persons_in_custody_during_inv_stage_at_beginning_of_year_total,persons_on_bail_during_inv_stage_at_beginning_of_year_male,persons_on_bail_during_inv_stage_at_beginning_of_year_female,persons_on_bail_during_inv_stage_at_beginning_of_year_total,persons_arrested_during_the_year_male,persons_arrested_during_the_year_female,persons_arrested_during_the_year_total,persons_released_or_freed_before_trial_for_want_of_evidence_male,persons_released_or_freed_before_trial_for_want_of_evidence_fem,persons_released_or_freed_before_trial_for_want_of_evidence_tot,persons_in_custody_during_inv_stage_at_year_end_male,persons_in_custody_during_inv_stage_at_year_end_female,persons_in_custody_during_inv_stage_at_year_end_total,persons_on_bail_during_inv_stage_at_year_end_male,persons_on_bail_during_inv_stage_at_year_end_female,persons_on_bail_during_inv_stage_at_year_end_total,persons_charge_sheeted_male,persons_charge_sheeted_female,persons_charge_sheeted_total,persons_in_custody_during_trial_stage_at_begin_of_year_male,persons_in_custody_during_trial_stage_at_begin_of_year_female,persons_in_custody_during_trial_stage_at_begin_of_year_total,persons_on_bail_during_trial_stage_at_begin_of_year_male,persons_on_bail_during_trial_stage_at_begin_of_year_female,persons_on_bail_during_trial_stage_at_begin_of_year_total,total_number_of_persons_under_trial_male,total_number_of_persons_under_trial_female,total_number_of_persons_under_trial_total,persons_against_whom_cases_were_compounded_by_courts_male,persons_against_whom_cases_were_compounded_by_courts_female,persons_against_whom_cases_were_compounded_by_courts_total,persons_against_whom_cases_were_withdrawn_male,persons_against_whom_cases_were_withdrawn_female,persons_against_whom_cases_were_withdrawn_total,persons_in_custody_during_trial_stage_at_year_end_male,persons_in_custody_during_trial_stage_at_year_end_female,persons_in_custody_during_trial_stage_at_year_end_total,persons_on_bail_during_trial_stage_at_year_end_male,persons_on_bail_during_trial_stage_at_year_end_female,persons_on_bail_during_trial_stage_at_year_end_total,persons_whose_cases_trials_were_completed_during_the_year_male,persons_whose_cases_trials_were_completed_during_the_year_female,persons_whose_cases_trials_were_completed_during_the_year_total,persons_convicted_male,persons_convicted_female,persons_convicted_total,persons_acquitted_male,persons_acquitted_female,persons_acquitted_total,persons_discharged_by_court_male,persons_discharged_by_court_female,persons_discharged_by_court_total
Puducherry,5.1 - Custodial Rape,2014,3,0,3,5,0,5,5,0,5,8,0,8,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,10,0,10,0,0,0,0,0,0,0,0,0,9,0,9,1,0,1,0,0,0,1,0,1,0,0,0
Puducherry,5.1.1 - Gang Rape,2014,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,5.1.2 - Other Rape,2014,0,0,0,5,0,5,5,0,5,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,10,0,10,0,0,0,0,0,0,0,0,0,9,0,9,1,0,1,0,0,0,1,0,1,0,0,0
Puducherry,5.2 - Rape other than Custodial,2014,0,0,0,2,0,2,10,0,10,1,0,1,0,0,0,8,0,8,3,0,3,3,0,3,3,0,3,9,0,9,0,0,0,0,0,0,0,0,0,8,0,8,1,0,1,0,0,0,1,0,1,0,0,0
Puducherry,5.2.1 - Gang Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,5.2.2 - Other Rape,2014,0,0,0,2,0,2,10,0,10,1,0,1,0,0,0,8,0,8,3,0,3,3,0,3,3,0,3,9,0,9,0,0,0,0,0,0,0,0,0,8,0,8,1,0,1,0,0,0,1,0,1,0,0,0
Puducherry,6 - Attempt to commit Rape (Section 376/511 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,"7 - Kidnapping & Abduction_Total (Section 3,364,364A, 366-369 IPC)",2014,5,0,5,18,0,18,17,0,17,2,0,2,13,0,13,6,0,6,19,0,19,17,0,17,11,0,11,47,0,47,0,0,0,0,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,7.1 - Kidnapping & Abduction (Section 363 IPC),2014,0,0,0,15,0,15,8,0,8,0,0,0,13,0,13,6,0,6,4,0,4,17,0,17,2,0,2,23,0,23,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,7.3 - Kidnapping for Ransom (Section 364A IPC),2014,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,7,8,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,7.5 - Other Kidnapping,2014,5,0,5,3,0,3,2,0,2,2,0,2,0,0,0,0,0,0,8,0,8,0,0,0,2,0,2,10,0,10,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,"8 - Dacoity (Section 395,396-398 IPC)",2014,0,0,0,1,0,1,9,0,9,3,0,3,0,0,0,2,0,2,5,0,5,0,0,0,19,0,19,24,0,24,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,8.1 - Dacoity with Murder (Section 396 IPC),2014,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,8.2 - Other Dacoity,2014,0,0,0,0,0,0,9,0,9,3,0,3,0,0,0,1,0,1,5,0,5,0,0,0,14,0,14,19,0,19,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,9 - Making Preparation and Assembly for committing Dacoity (Section 399 & 402 IPC),2014,4,0,4,0,0,0,37,0,37,4,0,4,0,0,0,5,0,5,32,0,32,0,0,0,6,0,6,38,0,38,0,0,0,0,0,0,0,0,0,37,0,37,1,0,1,0,0,0,1,0,1,0,0,0
Puducherry,"10 - Robbery (Section 392 to 394, 397 and 398 IPC)",2014,0,0,0,4,0,4,7,0,7,3,0,3,0,0,0,4,0,4,4,0,4,0,0,0,55,0,55,59,0,59,0,0,0,0,0,0,13,0,13,36,0,36,10,0,10,6,0,6,4,0,4,0,0,0
Puducherry,11 - Criminal Trespass/Burglary_Total (Section 453 to 460 IPC),2014,7,0,7,15,0,15,69,0,69,0,0,0,6,0,6,17,0,17,68,0,68,0,0,0,70,0,70,138,0,138,7,0,7,0,0,0,24,0,24,93,0,93,14,0,14,4,0,4,1,0,1,9,0,9
Puducherry,"11.1 - Criminal Trespass/Burglary (Section 455, 457 & 458 IPC)",2014,7,0,7,7,0,7,50,0,50,0,0,0,6,0,6,9,0,9,49,0,49,0,0,0,55,0,55,104,0,104,7,0,7,0,0,0,19,0,19,67,0,67,11,0,11,1,0,1,1,0,1,9,0,9
Puducherry,"11.2 - House Trespass & House Breaking (Section 453,454,456,459 & 460 IPC)",2014,0,0,0,8,0,8,19,0,19,0,0,0,0,0,0,8,0,8,19,0,19,0,0,0,15,0,15,34,0,34,0,0,0,0,0,0,5,0,5,26,0,26,3,0,3,3,0,3,0,0,0,0,0,0
Puducherry,12 - Theft (Section 379 to 382 IPC),2014,12,0,12,23,0,23,224,10,234,14,0,14,15,0,15,31,2,33,199,8,207,25,0,25,631,0,631,855,8,863,10,0,10,0,0,0,21,0,21,726,7,733,98,1,99,60,1,61,28,0,28,10,0,10
Puducherry,12.1 - Auto Theft,2014,9,0,9,9,0,9,109,0,109,5,0,5,6,0,6,7,0,7,109,0,109,19,0,19,260,0,260,388,0,388,5,0,5,0,0,0,1,0,1,320,0,320,62,0,62,36,0,36,20,0,20,6,0,6
Puducherry,12.2 - Other Thefts,2014,3,0,3,14,0,14,115,10,125,9,0,9,9,0,9,24,2,26,90,8,98,6,0,6,371,0,371,467,8,475,5,0,5,0,0,0,20,0,20,406,7,413,36,1,37,24,1,25,8,0,8,4,0,4
Puducherry,"13 - Unlawful Assembly (Section 143,144 & 145)",2014,14,4,18,28,4,32,57,0,57,14,4,18,0,0,0,6,0,6,79,4,83,0,0,0,24,0,24,103,4,107,0,0,0,0,0,0,0,0,0,54,4,58,49,0,49,10,0,10,5,0,5,34,0,34
Puducherry,"14 - Riots (Section 147, 148, 149, 150 & 151 IPC)",2014,3,0,3,25,1,26,198,7,205,4,0,4,0,0,0,19,1,20,203,7,210,0,0,0,392,7,399,595,14,609,3,0,3,3,0,3,0,3,3,504,9,513,85,2,87,18,0,18,67,2,69,0,0,0
Puducherry,14.1 - Communal,2014,0,0,0,5,0,5,102,4,106,0,0,0,0,0,0,5,0,5,102,4,106,0,0,0,76,0,76,178,4,182,0,0,0,0,0,0,0,0,0,178,4,182,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,14.2 - Industrial,2014,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,14.3 - Political,2014,0,0,0,3,0,3,23,0,23,0,0,0,0,0,0,3,0,3,23,0,23,0,0,0,8,0,8,31,0,31,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,14.4 - Caste Conflict,2014,3,0,3,3,0,3,31,3,34,3,0,3,0,0,0,3,0,3,31,3,34,0,0,0,3,3,6,34,6,40,3,0,3,3,0,3,0,3,3,28,3,31,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,14.4.1 - SC/STs Vs. Non-SCs/STs,2014,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,14.4.2 - Other Caste Riots,2014,3,0,3,3,0,3,18,3,21,3,0,3,0,0,0,3,0,3,18,3,21,0,0,0,3,3,6,21,6,27,3,0,3,3,0,3,0,3,3,15,3,18,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,14.5 - Agrarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,14.6 - Students,2014,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,14.7 - Sectarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,14.8 - Other Riots,2014,0,0,0,13,1,14,31,0,31,1,0,1,0,0,0,8,1,9,35,0,35,0,0,0,305,4,309,340,4,344,0,0,0,0,0,0,0,0,0,255,2,257,85,2,87,18,0,18,67,2,69,0,0,0
Puducherry,15 - Criminal Breach of Trust (Section 406 to 409 IPC),2014,1,0,1,3,0,3,9,2,11,1,0,1,2,0,2,4,0,4,6,2,8,0,0,0,21,0,21,27,2,29,0,0,0,0,0,0,1,0,1,26,2,28,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,16 - Cheating (Section 420 IPC),2014,4,1,5,31,1,32,61,14,75,7,1,8,0,0,0,64,9,73,25,6,31,9,1,10,89,1,90,123,8,131,4,1,5,4,1,5,0,0,0,106,6,112,9,0,9,1,0,1,4,0,4,4,0,4
Puducherry,"17 - Forgery (Section 465, 468 & 471 IPC)",2014,0,0,0,0,1,1,33,6,39,0,0,0,0,0,0,30,6,36,3,1,4,0,0,0,8,0,8,11,1,12,0,0,0,0,0,0,2,0,2,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,"18 - Counterfeiting (Section 231-235,237-240, 242-243, 255 and 489-A to 489-E IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,"18.1 - Offences related to Counterfeit Coin (Section 231-235,237, 238-240 & 242-243 IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,18.2 - Counterfeiting Government Stamp (Section 255 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,18.3 - Counterfeit currency & Bank notes (Section 489-A to 489-E IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,18.3.1 - Counterfeiting currency notes or Bank notes (Section 489A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,18.3.2 - Using forged or counterfeit currency/Bank notes (Section 489B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,18.3.3 - Possession of forged or counterfeiting currency / Bank notes (Section 489C IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,18.3.4 - Make/Possess materials for forging or counterfeiting currency/Bank notes (Section 489D IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,18.3.5 - Make/Use documents resembling currency notes/Bank notes (Section 489 E IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,19 - Arson (Section 435-436 & 438 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,"20 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",2014,5,0,5,4,0,4,135,3,138,5,0,5,0,0,0,14,0,14,125,3,128,0,0,0,315,4,319,440,7,447,0,0,0,0,0,0,3,0,3,364,5,369,73,2,75,5,0,5,6,2,8,62,0,62
Puducherry,20.1 - Grievous Hurt (Section 325 & 326 IPC),2014,5,0,5,4,0,4,135,3,138,5,0,5,0,0,0,14,0,14,125,3,128,0,0,0,315,4,319,440,7,447,0,0,0,0,0,0,3,0,3,364,5,369,73,2,75,5,0,5,6,2,8,62,0,62
Puducherry,20.2 - Acid attack (Section 326A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,20.3 - Attempt to Acid Attack (Section 326B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,21 - Dowry Deaths (Section 304-B IPC),2014,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,22 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,0,0,0,20,3,23,30,5,35,5,2,7,0,0,0,12,0,12,33,6,39,0,0,0,61,1,62,94,7,101,1,1,2,1,0,1,17,0,17,69,6,75,6,0,6,0,0,0,3,0,3,3,0,3
Puducherry,22.1 - Sexual Harassment (Section 354A IPC),2014,0,0,0,6,0,6,5,2,7,0,0,0,0,0,0,3,0,3,8,2,10,0,0,0,15,0,15,23,2,25,0,0,0,0,0,0,1,0,1,22,2,24,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,22.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,0,0,0,6,0,6,8,2,10,1,1,2,0,0,0,8,0,8,5,1,6,0,0,0,2,1,3,7,2,9,1,1,2,1,0,1,0,0,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,22.3 - Voyeurism (Section 354C IPC),2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,22.4 - Stalking (Section 354D IPC),2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,22.5 - Others,2014,0,0,0,8,3,11,14,1,15,4,1,5,0,0,0,1,0,1,17,3,20,0,0,0,44,0,44,61,3,64,0,0,0,0,0,0,14,0,14,41,3,44,6,0,6,0,0,0,3,0,3,3,0,3
Puducherry,23 - Insult to the Modesty of Women (Section 509 IPC),2014,0,0,0,3,0,3,17,0,17,0,0,0,0,0,0,7,0,7,13,0,13,0,0,0,12,0,12,25,0,25,0,0,0,0,0,0,0,0,0,24,0,24,1,0,1,1,0,1,0,0,0,0,0,0
Puducherry,23.1 - At Office premises,2014,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,23.2 - Places related to work other than Office,2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
Puducherry,23.3 - In Public Transport system,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,23.4 - in Other Places,2014,0,0,0,3,0,3,11,0,11,0,0,0,0,0,0,7,0,7,7,0,7,0,0,0,11,0,11,18,0,18,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,24 - Cruelty by Husband or his Relatives (Section 498-A IPC),2014,0,0,0,8,5,13,4,0,4,0,0,0,0,0,0,8,5,13,4,0,4,0,0,0,6,3,9,10,3,13,0,0,0,0,0,0,0,0,0,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,25 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,26 - Causing Death by Negligence (Section 304-A IPC),2014,133,0,133,146,0,146,200,0,200,144,0,144,0,0,0,139,0,139,196,0,196,0,0,0,161,0,161,357,0,357,0,0,0,0,0,0,42,0,42,209,0,209,106,0,106,10,0,10,0,0,0,96,0,96
Puducherry,26.1 - Deaths due to negligent driving/act,2014,133,0,133,137,0,137,187,0,187,135,0,135,0,0,0,135,0,135,187,0,187,0,0,0,119,0,119,306,0,306,0,0,0,0,0,0,42,0,42,158,0,158,106,0,106,10,0,10,0,0,0,96,0,96
Puducherry,26.2 - Deaths due to Other Causes,2014,0,0,0,9,0,9,13,0,13,9,0,9,0,0,0,4,0,4,9,0,9,0,0,0,42,0,42,51,0,51,0,0,0,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,"27 - Offences against State (Section 121, 121A, 122, 123, 124-A IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,27.1 - Sedition (Section 124A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,27.2 - Other offences against State,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,28 - Offences promoting enmity between different groups (Section 153A & 153B IPC),2014,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,4,0,4,1,0,1,1,0,1,0,0,0,0,0,0
Puducherry,28.1 - Promoting enmity on ground of religion race and place of Birth (Section 153A IPC),2014,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,4,0,4,1,0,1,1,0,1,0,0,0,0,0,0
Puducherry,28.2 - Imputation & assertions prejudicial to national integration (Section 153B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,29 - Extortion (Section 384 - 389 IPC),2014,0,0,0,0,0,0,12,1,13,0,0,0,1,0,1,0,0,0,11,1,12,0,0,0,8,0,8,19,1,20,0,0,0,0,0,0,0,0,0,18,1,19,1,0,1,0,0,0,1,0,1,0,0,0
Puducherry,30 - Disclosure of Identity of Victims (Section 228 A IPC),2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,31 - Incidence of Rash Driving (Section 279 IPC Read with 337 & 338),2014,931,4,935,963,4,967,1120,4,1124,705,2,707,231,2,233,931,4,935,1147,4,1151,0,0,0,501,0,501,1648,4,1652,2,0,2,0,0,0,131,2,133,693,0,693,822,2,824,818,2,820,4,0,4,0,0,0
Puducherry,32 - Human Trafficking (Section 370 & 370A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,33 - Unnatural Offences U/s 377 IPC,2014,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,1,0,1,13,0,13,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
Puducherry,34 - Other IPC crimes,2014,44,0,44,163,0,163,1547,136,1683,241,22,263,83,10,93,206,8,214,1224,96,1320,6,0,6,2935,16,2951,4165,112,4277,29,0,29,44,0,44,0,0,0,3620,72,3692,472,40,512,249,34,283,180,6,186,43,0,43
Puducherry,35 - Total Cognizable IPC crimes,2014,1197,10,1207,1497,20,1517,4132,193,4325,1191,32,1223,356,14,370,1564,38,1602,3715,139,3854,60,1,61,5494,36,5530,9269,176,9445,56,2,58,52,1,53,337,5,342,7044,117,7161,1780,51,1831,1183,41,1224,321,10,331,276,0,276
Total (States),1 - Murder (Section 302 IPC),2014,16938,496,17434,16218,759,16977,64091,4021,68112,4619,197,4816,16050,656,16706,21248,1026,22274,55330,3397,58727,159186,2182,161368,215501,8563,224064,430017,14142,444159,414,24,438,426,5,431,134779,2541,137320,252893,9704,262597,41505,1868,43373,14811,607,15418,25371,1208,26579,1323,53,1376
Total (States),2 - Attempt to commit Murder (Section 307 IPC),2014,13012,297,13309,17905,690,18595,80753,3776,84529,4815,105,4920,11165,348,11513,24556,1121,25677,71134,3189,74323,142641,1271,143912,252240,8387,260627,466015,12847,478862,662,31,693,279,9,288,113689,1455,115144,306081,9610,315691,45304,1742,47046,11954,295,12249,32161,1398,33559,1189,49,1238
Total (States),3 - Culpable Homicide not amounting to Murder (Section 304 IPC),2014,1210,32,1242,1562,36,1598,6784,243,7027,761,16,777,1294,26,1320,1786,51,1837,5715,218,5933,11454,108,11562,19658,314,19972,36827,640,37467,16,1,17,53,1,54,8457,132,8589,24110,443,24553,4191,63,4254,1345,8,1353,2631,50,2681,215,5,220
Total (States),4 - Attempt to commit Culpable Homicide (Section 308 IPC),2014,153,22,175,1145,6,1151,5705,135,5840,202,3,205,249,16,265,1453,18,1471,5099,126,5225,489,6,495,10671,87,10758,16259,219,16478,7,1,8,8,0,8,1370,14,1384,13552,175,13727,1322,29,1351,249,5,254,1048,22,1070,25,2,27
Total (States),5 - Rape (Section 376 IPC),2014,4772,45,4817,6844,100,6944,44948,1013,45961,2639,21,2660,5940,53,5993,9099,226,9325,38886,858,39744,46353,128,46481,73586,802,74388,158825,1788,160613,337,3,340,87,1,88,46635,264,46899,89567,1226,90793,22199,294,22493,6123,58,6181,15631,226,15857,445,10,455
Total (States),5.1 - Custodial Rape,2014,0,0,0,0,0,0,281,0,281,36,0,36,21,0,21,27,0,27,197,0,197,19,0,19,15,0,15,231,0,231,0,0,0,0,0,0,191,0,191,28,0,28,12,0,12,6,0,6,6,0,6,0,0,0
Total (States),5.1.1 - Gang Rape,2014,0,0,0,0,0,0,13,0,13,1,0,1,0,0,0,0,0,0,12,0,12,6,0,6,0,0,0,18,0,18,0,0,0,0,0,0,12,0,12,0,0,0,6,0,6,1,0,1,5,0,5,0,0,0
