area_name,year,group_name,sub_group_name,cases_property_recovered,cases_property_stolen,value_of_property_recovered,value_of_property_stolen
West Bengal,2007,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,4,5000,107417
Andaman & Nicobar Islands,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Andhra Pradesh,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,1,0,1000
Arunachal Pradesh,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,4,17000,307000
Assam,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Bihar,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,186,326,1025280,6314894
Chandigarh,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Chhattisgarh,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,6,23,283125,832500
Dadra & Nagar Haveli,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Daman & Diu,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Delhi,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,10,0,565000
Goa,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,1,300000,300000
Gujarat,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,5,283300,320300
Haryana,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,8,11,1046000,1108000
Himachal Pradesh,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Jammu & Kashmir,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Jharkhand,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,5,15000,40000
Karnataka,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,4,6,80500,568000
Kerala,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,2,6,10000,79000
Lakshadweep,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Madhya Pradesh,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,19,56,513050,1432350
Maharashtra,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,8,13,210327,500129
Manipur,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,2,10000,45000
Meghalaya,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,11,0,441700
Mizoram,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,3,3,42800,42800
Nagaland,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,3,6,121500,679000
Odisha,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,3,0,8630000
Puducherry,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Punjab,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,8,22,152000,809937
Rajasthan,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,2,12,115000,217400
Sikkim,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Tamil Nadu,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Tripura,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,1,0,10000
Uttar Pradesh,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,32,91,1460000,4642177
Uttarakhand,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,4,200000,810000
West Bengal,2008,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,2,3,16000,23500
Andaman & Nicobar Islands,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Andhra Pradesh,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,15,25,1300000,2500000
Arunachal Pradesh,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,2,7,365000,1143000
Assam,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Bihar,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,177,349,926716,7486716
Chandigarh,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,1,0,12000
Chhattisgarh,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Dadra & Nagar Haveli,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Daman & Diu,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Delhi,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,2,12,110000,915000
Goa,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,2,0,31700
Gujarat,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,2,0,8500
Haryana,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,2,15,87000,691700
Himachal Pradesh,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,4,20000,61283
Jammu & Kashmir,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,1,0,15371
Jharkhand,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Karnataka,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,2,4,35000,90000
Kerala,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Lakshadweep,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Madhya Pradesh,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,19,41,635765,1527045
Maharashtra,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,5,14,155560,789980
Manipur,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,2,0,40000
Meghalaya,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,1,25000,25000
Mizoram,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Nagaland,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,2,6,135000,834200
Odisha,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,3,14,45000,147000
Puducherry,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Punjab,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,12,22,641936,993236
Rajasthan,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,5,17000,137000
Sikkim,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Tamil Nadu,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,1,0,5000
Tripura,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,1,0,26000
Uttar Pradesh,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,19,67,1185000,3315000
Uttarakhand,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,5,150000,447000
West Bengal,2009,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,4,18,76051,299000
Andaman & Nicobar Islands,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Andhra Pradesh,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,3,7,1304000,2504000
Arunachal Pradesh,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,3,4,239000,1035000
Assam,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Bihar,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,26,214,1385465,8360917
Chandigarh,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,1,100000,100000
Chhattisgarh,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,3,13,176180,261800
Dadra & Nagar Haveli,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Daman & Diu,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Delhi,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,13,0,213000
Goa,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Gujarat,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,2,0,5700
Haryana,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,181,347,4798888,12638930
Himachal Pradesh,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,1,0,1600
Jammu & Kashmir,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,1,16000,20000
Jharkhand,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Karnataka,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,4,8,194000,239066
Kerala,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,1,1,20000,20000
Lakshadweep,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Madhya Pradesh,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,12,46,535580,1428336
Maharashtra,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,5,16,399985,1160025
Manipur,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,2,4,106900,286900
Meghalaya,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,2,2,225000,225000
Mizoram,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,9,15,172005,388646
Nagaland,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,5,0,259000
Odisha,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,6,54,57000,523000
Puducherry,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Punjab,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,6,24,151036,915966
Rajasthan,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,3,9,250500,337000
Sikkim,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Tamil Nadu,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Tripura,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,0,0,0
Uttar Pradesh,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,22,69,1188000,4163119
Uttarakhand,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,0,3,0,340000
West Bengal,2010,Motor Vehicles -	Motor Cycles/Scooters - Property,4.1 Motor Vehicles - Motor Cycle/Scooters,2,18,23000,388000
Andaman & Nicobar Islands,2001,Other Nature of Property,9. Other kinds of Property,42,113,991879,2895807
Andhra Pradesh,2001,Other Nature of Property,9. Other kinds of Property,7647,16048,112630185,343181861
Arunachal Pradesh,2001,Other Nature of Property,9. Other kinds of Property,218,691,6799900,51870167
Assam,2001,Other Nature of Property,9. Other kinds of Property,1543,8072,18034256,90183237
Bihar,2001,Other Nature of Property,9. Other kinds of Property,2598,15703,25704755,330584864
Chandigarh,2001,Other Nature of Property,9. Other kinds of Property,377,966,8483442,17082984
Chhattisgarh,2001,Other Nature of Property,9. Other kinds of Property,2388,7585,20599582,79904267
Dadra & Nagar Haveli,2001,Other Nature of Property,9. Other kinds of Property,25,61,4603354,9993694
Daman & Diu,2001,Other Nature of Property,9. Other kinds of Property,11,57,1333300,12317005
Delhi,2001,Other Nature of Property,9. Other kinds of Property,3583,15784,120254556,1475117571
Goa,2001,Other Nature of Property,9. Other kinds of Property,166,661,3153079,225784677
Gujarat,2001,Other Nature of Property,9. Other kinds of Property,4958,16188,144565069,901016024
Haryana,2001,Other Nature of Property,9. Other kinds of Property,2625,5377,84649153,157897945
Himachal Pradesh,2001,Other Nature of Property,9. Other kinds of Property,198,1168,11451711,36579293
Jammu & Kashmir,2001,Other Nature of Property,9. Other kinds of Property,653,2764,14331779,52543280
Jharkhand,2001,Other Nature of Property,9. Other kinds of Property,1176,4754,9383804,107906813
Karnataka,2001,Other Nature of Property,9. Other kinds of Property,3633,13013,114484139,361138111
Kerala,2001,Other Nature of Property,9. Other kinds of Property,2467,7763,51053557,239829765
Lakshadweep,2001,Other Nature of Property,9. Other kinds of Property,4,11,33100,106990
Madhya Pradesh,2001,Other Nature of Property,9. Other kinds of Property,8579,28408,110941026,304441499
Maharashtra,2001,Other Nature of Property,9. Other kinds of Property,16140,46392,595077470,3201062816
Manipur,2001,Other Nature of Property,9. Other kinds of Property,30,325,3109060,24635548
Meghalaya,2001,Other Nature of Property,9. Other kinds of Property,151,605,1564212,10010735
Mizoram,2001,Other Nature of Property,9. Other kinds of Property,798,1432,7832997,16310107
Nagaland,2001,Other Nature of Property,9. Other kinds of Property,80,302,2907345,66156074
Odisha,2001,Other Nature of Property,9. Other kinds of Property,4207,8078,39385516,189920592
Puducherry,2001,Other Nature of Property,9. Other kinds of Property,100,233,1439324,4039618
Punjab,2001,Other Nature of Property,9. Other kinds of Property,2536,4549,178803526,362795137
Rajasthan,2001,Other Nature of Property,9. Other kinds of Property,6273,19093,145995414,270574017
Sikkim,2001,Other Nature of Property,9. Other kinds of Property,30,112,73645,717557
Tamil Nadu,2001,Other Nature of Property,9. Other kinds of Property,10175,15365,218591730,584236962
Tripura,2001,Other Nature of Property,9. Other kinds of Property,119,540,565420,11983678
Uttar Pradesh,2001,Other Nature of Property,9. Other kinds of Property,6478,26097,736851220,1189853005
Uttarakhand,2001,Other Nature of Property,9. Other kinds of Property,410,1872,8383184,68960350
West Bengal,2001,Other Nature of Property,9. Other kinds of Property,3133,13583,54857772,258036380
Andaman & Nicobar Islands,2002,Other Nature of Property,9. Other kinds of Property,31,89,594784,1554671
Andhra Pradesh,2002,Other Nature of Property,9. Other kinds of Property,8323,18765,139284034,420881419
Arunachal Pradesh,2002,Other Nature of Property,9. Other kinds of Property,228,673,10361187,32462362
Assam,2002,Other Nature of Property,9. Other kinds of Property,1323,7913,15025211,94125138
Bihar,2002,Other Nature of Property,9. Other kinds of Property,2479,16443,21372222,168558363
Chandigarh,2002,Other Nature of Property,9. Other kinds of Property,287,934,3362222,24490856
Chhattisgarh,2002,Other Nature of Property,9. Other kinds of Property,2259,6435,22016009,134578227
Dadra & Nagar Haveli,2002,Other Nature of Property,9. Other kinds of Property,32,57,5021620,8182889
Daman & Diu,2002,Other Nature of Property,9. Other kinds of Property,17,82,1896486,12004893
Delhi,2002,Other Nature of Property,9. Other kinds of Property,6309,14001,39053187,1311814181
Goa,2002,Other Nature of Property,9. Other kinds of Property,136,641,4149901,56740131
Gujarat,2002,Other Nature of Property,9. Other kinds of Property,4918,15716,115874567,5135921357
Haryana,2002,Other Nature of Property,9. Other kinds of Property,2844,5437,102384688,187962188
Himachal Pradesh,2002,Other Nature of Property,9. Other kinds of Property,237,997,6441278,102839654
Jammu & Kashmir,2002,Other Nature of Property,9. Other kinds of Property,760,2796,13556205,58052922
Jharkhand,2002,Other Nature of Property,9. Other kinds of Property,1384,5847,17197596,115117635
Karnataka,2002,Other Nature of Property,9. Other kinds of Property,4988,15508,185800607,396702549
Kerala,2002,Other Nature of Property,9. Other kinds of Property,2465,8373,55214425,448763784
Lakshadweep,2002,Other Nature of Property,9. Other kinds of Property,5,19,66795,191235
Madhya Pradesh,2002,Other Nature of Property,9. Other kinds of Property,9573,27529,123935697,360459861
Maharashtra,2002,Other Nature of Property,9. Other kinds of Property,15492,43945,1054790737,8966811123
Manipur,2002,Other Nature of Property,9. Other kinds of Property,9,234,184705,10670797
Meghalaya,2002,Other Nature of Property,9. Other kinds of Property,118,610,3823546,11979107
Mizoram,2002,Other Nature of Property,9. Other kinds of Property,905,1427,5059336,27363369
Nagaland,2002,Other Nature of Property,9. Other kinds of Property,177,339,2234772,5730316
Odisha,2002,Other Nature of Property,9. Other kinds of Property,3261,7366,60680202,175355374
Puducherry,2002,Other Nature of Property,9. Other kinds of Property,120,292,2386127,7980502
Punjab,2002,Other Nature of Property,9. Other kinds of Property,2671,4626,254627872,451980739
Rajasthan,2002,Other Nature of Property,9. Other kinds of Property,5071,16199,132961676,270166583
Sikkim,2002,Other Nature of Property,9. Other kinds of Property,22,103,125485,191255
Tamil Nadu,2002,Other Nature of Property,9. Other kinds of Property,11398,15859,263812252,531420258
Tripura,2002,Other Nature of Property,9. Other kinds of Property,52,525,750000,27083912
Uttar Pradesh,2002,Other Nature of Property,9. Other kinds of Property,5644,18782,351069562,514407258
Uttarakhand,2002,Other Nature of Property,9. Other kinds of Property,467,1464,10361121,35050704
West Bengal,2002,Other Nature of Property,9. Other kinds of Property,3212,14634,66129151,203100089
Andaman & Nicobar Islands,2003,Other Nature of Property,9. Other kinds of Property,30,88,882887,2665750
Andhra Pradesh,2003,Other Nature of Property,9. Other kinds of Property,9136,22571,174451859,476795421
Arunachal Pradesh,2003,Other Nature of Property,9. Other kinds of Property,181,553,5337709,26472463
Assam,2003,Other Nature of Property,9. Other kinds of Property,1435,7595,38964265,132441752
Bihar,2003,Other Nature of Property,9. Other kinds of Property,2300,16416,20489974,201762338
Chandigarh,2003,Other Nature of Property,9. Other kinds of Property,307,639,3702721,16323255
Chhattisgarh,2003,Other Nature of Property,9. Other kinds of Property,2036,6586,20137621,47327601
Dadra & Nagar Haveli,2003,Other Nature of Property,9. Other kinds of Property,41,93,6415591,73300476
Daman & Diu,2003,Other Nature of Property,9. Other kinds of Property,14,57,7115718,16188035
Delhi,2003,Other Nature of Property,9. Other kinds of Property,6161,12622,36923730,1316144708
Goa,2003,Other Nature of Property,9. Other kinds of Property,210,575,4134184,264865894
Gujarat,2003,Other Nature of Property,9. Other kinds of Property,5863,19165,200579771,2906421430
Haryana,2003,Other Nature of Property,9. Other kinds of Property,3059,5101,162679628,250720310
Himachal Pradesh,2003,Other Nature of Property,9. Other kinds of Property,236,950,6073341,35447056
Jammu & Kashmir,2003,Other Nature of Property,9. Other kinds of Property,914,2930,24399108,73514707
Jharkhand,2003,Other Nature of Property,9. Other kinds of Property,1304,5677,17837236,113721531
Karnataka,2003,Other Nature of Property,9. Other kinds of Property,4308,15236,140736961,502956855
