states_uts,district,year,murder,attempt_to_commit_murder,culpable_homicide_not_amounting_to_murder,attempt_to_commit_culpable_homicide,rape,custodial_rape,custodial_gang_rape,custodial_other_rape,rape_other_than_custodial,rape_gang_rape,rape_others,attempt_to_commit_rape,kidnapping_abduction_total,kidnapping_abduction,kidnapping_abduction_in_order_to_murder,kidnapping_for_ransom,kidnapping_abduction_of_women_to_compel_her_for_marriage,other_kidnapping,dacoity,dacoity_with_murder,other_dacoity,making_preparation_and_assembly_for_committing_dacoity,robbery,criminal_trespass_burglary,criminal_trespass_or_burglary,house_trespass_house_breaking,theft,auto_theft,other_thefts,unlawful_assembly,riots,riots_communal,riots_industrial,riots_political,riots_caste_conflict,riots_sc_sts_vs_non_scs_sts,riots_other_caste_conflict,riots_agrarian,riots_students,riots_sectarian,riots_others,criminal_breach_of_trust,cheating,forgery,counterfeiting,counterfeit_offences_related_to_counterfeit_coin,counterfeiting_government_stamp,counterfeit_currency_bank_notes,counterfeiting_currency_notes_bank_notes,using_forged_or_counterfeiting_currency_bank_notes,possession_of_forged_or_counterfeiting_currency_bank_notes,making_or_possessing_materials_for_forged_currency_bank_notes,making_or_using_documents_resembling_currency,arson,grievous_hurt,hurt,acid_attack,attempt_to_acid_attack,dowry_deaths,assault_on_women_with_intent_to_outrage_her_modesty,sexual_harassment,assault_or_use_of_criminal_force_to_women_with_intent_to_disrobe,voyeurism,stalking,other_assault_on_women,insult_to_the_modesty_of_women,at_office_premises,other_places_related_to_work,in_public_transport_system,places_other_than_231_232_233,cruelty_by_husband_or_his_relatives,importation_of_girls_from_foreign_country,causing_death_by_negligence,deaths_due_to_negligent_driving_act,deaths_due_to_other_causes,offences_against_state,sedition,other_offences_against_state,offences_promoting_enmity_between_different_groups,promoting_enmity_between_different_groups,imputation_assertions_prejudicial_to_national_integration,extortion,disclosure_of_identity_of_victims,incidence_of_rash_driving,humantrafficking,unnatural_offence,other_ipc_crimes,total_cognizable_ipc_crimes
Jammu & Kashmir,Railways Kashmir,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13
Jammu & Kashmir,Railways Katra,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
Jammu & Kashmir,Rajouri,2014,18,29,3,0,39,0,0,0,39,0,39,1,62,0,0,0,60,2,3,0,3,0,1,44,44,0,56,15,41,0,34,0,0,0,0,0,0,0,0,0,34,9,28,2,1,0,false,1,0,1,0,0,0,6,18,18,0,0,0,65,65,0,0,0,0,17,0,0,0,17,71,0,42,42,0,5,0,5,0,0,0,0,0,343,0,1,853,1751
Jammu & Kashmir,Ramban,2014,3,7,0,0,8,0,0,0,8,0,8,2,23,8,0,0,15,0,0,0,0,0,0,17,16,1,41,14,27,0,2,0,0,0,0,0,0,0,0,0,2,2,7,2,0,0,false,0,0,0,0,0,0,2,5,5,0,0,0,25,0,0,0,0,25,14,0,0,0,14,12,0,38,36,2,0,0,0,0,0,0,0,0,219,0,3,242,674
Jammu & Kashmir,Reasi,2014,1,10,0,0,16,0,0,0,16,0,16,1,29,14,2,0,13,0,0,0,0,0,0,20,15,5,34,12,22,0,28,0,0,0,0,0,0,0,0,0,28,2,9,0,0,0,false,0,0,0,0,0,0,2,12,12,0,0,0,18,0,0,0,1,17,3,0,0,0,3,16,0,29,23,6,0,0,0,0,0,0,0,0,175,0,0,348,753
Jammu & Kashmir,Samba,2014,4,20,0,0,7,0,0,0,7,0,7,1,12,6,0,0,0,6,0,0,0,0,1,29,29,0,33,20,13,0,34,0,0,0,0,0,0,0,0,0,34,2,10,0,1,0,false,1,0,0,1,0,0,4,8,8,0,0,0,10,0,0,0,0,10,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,307,0,0,161,653
Jammu & Kashmir,Shopian,2014,5,39,0,0,1,0,0,0,1,0,1,0,37,9,0,0,28,0,0,0,0,0,6,17,17,0,49,5,44,0,74,0,0,0,0,0,0,0,0,0,74,2,2,0,0,0,false,0,0,0,0,0,0,3,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,2,0,10,10,0,0,0,0,0,0,0,0,0,44,0,0,180,501
Jammu & Kashmir,Sopore,2014,9,34,1,0,8,0,0,0,8,0,8,0,40,0,0,0,0,40,0,0,0,0,3,75,75,0,62,5,57,0,45,0,0,0,0,0,0,0,0,0,45,1,2,0,0,0,false,0,0,0,0,0,0,6,0,0,0,0,0,83,0,0,0,0,83,0,0,0,0,0,7,0,4,4,0,0,0,0,0,0,0,0,0,76,0,0,178,634
Jammu & Kashmir,Srinagar,2014,5,34,4,0,12,0,0,0,12,0,12,5,71,37,3,0,0,31,1,0,1,0,36,238,0,238,375,240,135,0,130,0,0,0,0,0,0,0,0,0,130,9,77,0,5,0,false,5,5,0,0,0,0,27,8,6,2,0,0,218,1,0,0,0,217,44,0,0,0,44,63,0,51,51,0,0,0,0,0,0,0,0,0,323,0,3,794,2533
Jammu & Kashmir,Udhampur,2014,8,17,1,0,30,0,0,0,30,0,30,0,19,9,0,0,10,0,0,0,0,0,0,48,44,4,54,21,33,0,3,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,false,0,0,0,0,0,0,5,6,6,0,0,0,23,0,0,0,0,23,13,0,0,0,13,18,0,56,54,2,0,0,0,0,0,0,0,0,445,0,3,398,1157
Jammu & Kashmir,Total,2014,156,484,18,2,331,0,0,0,331,0,331,20,860,287,19,0,236,318,6,0,6,0,89,1367,695,672,1773,720,1053,0,1527,0,0,65,0,0,0,0,0,0,1462,96,497,24,13,0,false,13,9,2,2,0,0,159,341,339,2,0,5,1421,242,123,0,1,1055,237,0,8,6,223,467,0,782,766,16,5,0,5,0,0,0,0,0,5003,0,30,8135,23848
Jharkhand,Bokaro,2014,43,13,0,0,63,0,0,0,63,0,63,0,97,0,0,0,97,0,6,0,6,0,41,114,0,114,752,247,505,16,136,0,0,0,0,0,0,0,0,0,136,60,147,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1421,3145
Jharkhand,Chaibasa,2014,120,45,2,0,54,0,0,0,54,5,49,11,46,0,3,0,22,21,11,0,11,0,16,34,22,12,163,77,86,17,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,false,0,0,0,0,0,0,4,23,23,0,0,2,22,11,1,0,0,10,0,0,0,0,0,19,0,99,99,0,0,0,0,0,0,0,10,0,75,1,1,135,954
Jharkhand,Chatra,2014,59,3,1,0,18,0,0,0,18,0,18,11,37,0,0,4,31,2,6,0,6,0,8,20,20,0,141,30,111,0,86,0,0,0,0,0,0,0,0,0,86,2,35,10,0,0,false,0,0,0,0,0,0,5,14,14,0,0,62,19,0,0,0,0,19,8,0,0,0,8,24,0,44,44,0,0,0,0,0,0,0,12,0,63,22,0,574,1284
Jharkhand,Deoghar,2014,43,67,6,0,25,0,0,0,25,0,25,0,63,0,0,0,63,0,10,0,10,2,17,84,0,84,343,102,241,0,91,0,0,0,0,0,0,0,0,0,91,45,98,0,1,0,false,1,1,0,0,0,0,4,564,564,0,0,28,21,6,15,0,0,0,0,0,0,0,0,138,0,73,73,0,0,0,0,0,0,0,14,0,88,0,0,475,2300
Jharkhand,Dhanbad,2014,79,8,9,0,54,0,0,0,54,4,50,21,155,0,0,2,148,5,34,0,34,1,48,219,0,219,1052,524,528,0,225,7,0,2,0,0,0,0,0,0,216,235,26,38,1,0,false,1,1,0,0,0,0,4,27,27,0,0,28,54,0,0,0,0,54,0,0,0,0,0,99,0,1,0,1,0,0,0,0,0,0,36,0,449,0,0,2026,4929
Jharkhand,Dhanbad Railway,2014,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,13,0,13,0,7,1,0,1,221,15,206,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,false,0,0,0,0,0,0,0,1,0,1,0,2,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89,365
Jharkhand,Dumka,2014,59,32,1,0,39,0,0,0,39,2,37,16,31,9,0,1,16,5,10,0,10,0,5,73,0,73,239,71,168,9,62,0,0,0,0,0,0,0,0,0,62,8,33,19,0,0,false,0,0,0,0,0,0,3,146,146,0,0,11,9,0,3,0,2,4,4,0,0,0,4,55,0,135,123,12,0,0,0,0,0,0,7,0,146,11,1,428,1592
Jharkhand,Garhwa,2014,67,248,4,0,50,0,0,0,50,0,50,10,90,0,0,4,80,6,3,3,0,0,30,60,60,0,154,39,115,0,143,143,0,0,0,0,0,0,0,0,0,65,93,0,0,0,false,0,0,0,0,0,0,6,85,85,0,0,25,19,19,0,0,0,0,0,0,0,0,0,45,0,60,60,0,0,0,0,0,0,0,50,0,107,0,1,1167,2582
Jharkhand,Giridih,2014,72,71,1,1,58,0,0,0,58,0,58,27,91,0,0,0,0,91,20,0,20,0,35,62,62,0,284,60,224,5,199,199,0,0,0,0,0,0,0,0,0,23,145,60,0,0,false,0,0,0,0,0,0,1,34,34,0,0,40,39,39,0,0,0,0,0,0,0,0,0,176,0,106,106,0,0,0,0,0,0,0,10,0,88,0,0,1843,3491
Jharkhand,Godda,2014,50,0,0,0,34,0,0,0,34,0,34,0,61,0,0,1,17,43,3,0,3,0,6,18,0,18,147,21,126,0,74,0,0,0,0,0,0,0,0,0,74,7,56,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,1084,1710
Jharkhand,Gumla,2014,187,21,3,0,67,0,0,0,67,6,61,0,45,2,4,1,36,2,6,0,6,0,34,21,21,0,140,45,95,0,13,0,0,0,0,0,0,0,0,0,13,0,38,6,0,0,false,0,0,0,0,0,0,7,0,0,0,0,1,15,0,6,0,0,9,0,0,0,0,0,24,0,95,95,0,0,0,0,0,0,0,63,0,92,58,0,264,1200
Jharkhand,Hazaribagh,2014,60,4,1,0,52,0,0,0,52,7,45,7,110,12,0,7,26,65,25,0,25,3,25,131,105,26,459,183,276,0,97,0,0,0,0,0,0,0,0,0,97,1,135,2,1,0,false,1,1,0,0,0,0,12,7,7,0,0,23,50,0,0,0,0,50,0,0,0,0,0,37,0,159,159,0,0,0,0,0,0,0,31,0,147,1,0,1459,3039
Jharkhand,Jamshedpur,2014,100,52,3,0,55,0,0,0,55,0,55,21,82,8,3,2,64,5,11,0,11,2,43,175,160,15,909,445,464,2,99,0,0,0,0,0,0,0,0,0,99,103,427,41,1,0,false,1,1,0,0,0,0,5,61,60,1,0,13,47,11,9,0,0,27,2,0,1,0,1,110,0,178,169,9,0,0,0,0,0,0,32,0,197,0,3,1211,3985
Jharkhand,Jamshedpur Railway,2014,11,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,1,0,1,118,5,113,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,false,1,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,2,1,0,31,188
Jharkhand,Jamtara,2014,18,49,0,1,27,0,0,0,27,1,26,19,28,7,2,0,14,5,2,0,2,0,6,30,18,12,123,54,69,5,111,0,0,0,61,1,60,0,0,0,50,12,71,32,0,0,false,0,0,0,0,0,0,6,3,0,0,3,10,29,1,22,0,0,6,0,0,0,0,0,70,2,30,28,2,0,0,0,0,0,0,14,0,39,0,0,295,1032
Jharkhand,Khunti,2014,84,12,1,0,7,0,0,0,7,0,7,2,16,2,7,1,5,1,1,1,0,0,19,2,1,1,38,14,24,3,36,0,0,0,0,0,0,0,0,0,36,1,5,8,0,0,false,0,0,0,0,0,0,4,3,3,0,0,2,3,0,0,0,0,3,0,0,0,0,0,11,0,41,41,0,0,0,0,0,0,0,18,0,20,24,0,58,419
Jharkhand,Koderma,2014,25,6,0,0,15,0,0,0,15,0,15,0,41,6,0,3,13,19,11,1,10,0,11,33,33,0,125,32,93,0,78,0,0,0,0,0,0,0,0,0,78,0,60,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,0,58,58,0,0,0,0,0,0,0,4,0,75,0,0,747,1344
Jharkhand,Latehar,2014,41,11,0,0,25,0,0,0,25,4,21,0,37,37,0,0,0,0,6,0,6,0,9,15,6,9,107,16,91,0,46,0,0,11,8,2,6,6,0,0,21,14,18,15,0,0,false,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,0,54,42,12,0,0,0,0,0,0,10,0,47,0,0,379,859
Jharkhand,Lohardagga,2014,40,14,0,0,43,0,0,0,43,0,43,0,32,0,0,1,19,12,3,0,3,0,13,25,25,0,75,19,56,0,5,0,0,0,0,0,0,0,0,0,5,7,25,0,0,0,false,0,0,0,0,0,0,4,0,0,0,0,2,5,0,0,0,0,5,0,0,0,0,0,24,0,42,42,0,0,0,0,0,0,0,10,0,48,0,0,119,536
Jharkhand,Pakur,2014,30,16,0,1,55,0,0,0,55,3,52,6,18,3,1,0,11,3,1,0,1,0,5,35,35,0,74,45,29,3,58,0,0,0,1,1,0,0,0,0,57,7,47,3,0,0,false,0,0,0,0,0,0,2,29,29,0,0,1,12,5,4,0,0,3,0,0,0,0,0,91,0,68,68,0,0,0,0,0,0,0,15,0,0,6,1,255,839
Jharkhand,Palamu,2014,77,90,22,2,44,0,0,0,44,4,40,6,68,5,6,5,23,29,22,0,22,0,43,87,80,7,203,72,131,0,122,0,0,0,0,0,0,0,0,0,122,69,51,48,0,0,false,0,0,0,0,0,0,9,16,16,0,0,19,15,15,0,0,0,0,0,0,0,0,0,42,0,85,85,0,18,18,0,0,0,0,36,0,88,0,0,1274,2556
Jharkhand,Ramgarh,2014,40,40,3,0,48,0,0,0,48,2,46,11,60,4,0,1,18,37,21,0,21,2,10,51,51,0,298,105,193,14,103,0,0,0,0,0,0,0,0,0,103,48,53,0,1,0,false,1,1,0,0,0,0,7,10,10,0,0,11,20,7,5,0,3,5,2,0,0,0,2,34,0,77,77,0,0,0,0,0,0,0,19,0,158,0,3,344,1488
Jharkhand,Ranchi,2014,133,45,1,0,75,0,0,0,75,6,69,0,81,0,0,0,72,9,11,0,11,10,50,84,84,0,518,171,347,0,90,0,0,0,0,0,0,0,0,0,90,35,112,31,0,0,false,0,0,0,0,0,0,3,305,305,0,0,13,1,0,0,0,0,1,2,0,0,0,2,48,0,130,130,0,0,0,0,0,0,0,28,0,361,21,0,259,2447
Jharkhand,Sahebganj,2014,72,29,0,0,87,0,0,0,87,7,80,0,68,0,0,3,40,25,3,0,3,0,9,10,2,8,116,26,90,0,69,0,0,0,0,0,0,0,0,0,69,0,89,0,0,0,false,0,0,0,0,0,0,2,0,0,0,0,4,20,0,0,0,0,20,0,0,0,0,0,75,0,28,28,0,0,0,0,0,0,0,9,0,0,5,0,827,1522
Jharkhand,Saraikela,2014,58,19,0,0,31,0,0,0,31,1,30,38,41,0,0,1,2,38,3,0,3,0,11,47,47,0,207,70,137,0,18,0,0,0,0,0,0,0,0,0,18,45,21,37,0,0,false,0,0,0,0,0,0,4,10,10,0,0,7,27,0,0,0,0,27,0,0,0,0,0,27,0,106,106,0,0,0,0,0,0,0,17,0,91,0,0,243,1108
Jharkhand,Simdega,2014,77,12,1,0,24,0,0,0,24,0,24,2,15,0,0,1,2,12,2,0,2,0,16,10,10,0,40,10,30,0,14,0,0,0,0,0,0,0,0,0,14,1,16,6,0,0,false,0,0,0,0,0,0,1,5,5,0,0,1,5,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,21,0,70,0,1,68,421
Jharkhand,Total,2014,1658,907,59,5,1050,0,0,0,1050,52,998,208,1423,100,26,38,819,440,244,5,239,20,521,1442,842,600,7046,2498,4548,74,1975,349,0,13,70,4,66,6,0,0,1537,790,1855,356,6,0,false,6,6,0,0,0,0,94,1344,1339,2,3,350,440,114,65,0,5,256,18,0,1,0,17,1462,2,1671,1635,36,18,18,0,0,0,0,500,0,2561,150,11,17075,45335
Karnataka,Bagalkot,2014,39,50,2,0,22,0,0,0,22,0,22,0,25,0,0,0,0,25,1,0,1,0,17,125,125,0,161,85,76,0,208,0,1,1,0,0,0,8,0,0,198,5,91,5,1,0,false,1,0,0,1,0,0,12,29,29,0,0,4,96,0,0,0,0,96,1,0,0,0,1,53,0,285,285,0,0,0,0,2,2,0,0,0,581,0,1,315,2131
Karnataka,Bengaluru City,2014,241,489,21,0,104,0,0,0,104,8,96,4,708,607,1,29,11,60,51,0,51,347,1067,1542,1115,427,11455,5075,6380,0,388,0,0,3,9,0,9,0,3,0,373,107,3045,43,29,0,false,29,13,13,2,0,1,100,217,216,0,1,57,680,53,8,4,19,596,57,1,2,1,53,490,0,885,684,201,0,0,0,3,3,0,152,0,4315,12,4,5279,31892
Karnataka,Bengaluru District,2014,78,82,2,0,60,0,0,0,60,0,60,0,83,14,0,0,69,0,25,0,25,15,145,262,262,0,667,361,306,0,248,0,0,0,0,0,0,0,0,0,248,32,318,22,0,0,false,0,0,0,0,0,0,13,32,32,0,0,22,135,0,0,0,0,135,0,0,0,0,0,97,0,614,600,14,0,0,0,0,0,0,0,0,0,0,0,2615,5567
Karnataka,Belagavi District,2014,75,99,2,0,59,0,0,0,59,0,59,1,47,6,0,2,6,33,19,0,19,1,40,205,154,51,326,137,189,0,447,0,0,0,43,0,43,1,0,0,403,19,115,10,0,0,false,0,0,0,0,0,0,21,94,94,0,0,4,233,23,0,0,2,208,4,0,2,0,2,162,0,605,567,38,0,0,0,1,1,0,6,0,1429,0,1,826,4851
Karnataka,Ballari,2014,58,65,3,0,48,0,0,0,48,0,48,0,20,8,0,0,3,9,6,0,6,0,49,216,181,35,380,195,185,0,233,0,0,0,0,0,0,0,0,0,233,6,228,21,1,0,false,1,1,0,0,0,0,5,338,338,0,0,12,121,0,0,0,0,121,0,0,0,0,0,72,0,320,308,12,0,0,0,0,0,0,0,0,802,0,0,300,3304
Karnataka,Bidar,2014,44,44,3,57,33,0,0,0,33,0,33,8,52,6,0,1,16,29,3,0,3,4,38,127,0,127,250,130,120,0,227,5,0,3,0,0,0,0,0,0,219,6,75,5,1,0,false,1,0,1,0,0,0,14,34,34,0,0,10,82,0,0,0,0,82,11,0,0,0,11,106,0,256,242,14,0,0,0,0,0,0,5,0,1217,0,0,1621,4333
Karnataka,Vijayapura,2014,64,94,1,0,45,0,0,0,45,0,45,0,43,26,0,1,2,14,4,0,4,0,48,127,112,15,151,98,53,0,276,0,0,0,0,0,0,0,0,0,276,4,68,4,1,0,false,1,0,1,0,0,0,37,40,40,0,0,7,127,24,21,0,2,80,0,0,0,0,0,122,0,359,339,20,0,0,0,0,0,0,0,0,798,0,1,510,2931
Karnataka,Chikkaballapura,2014,32,45,6,0,36,0,0,0,36,0,36,0,27,0,0,0,4,23,6,0,6,0,21,103,0,103,231,87,144,0,181,0,0,2,0,0,0,0,0,0,179,18,89,17,0,0,false,0,0,0,0,0,0,9,26,25,1,0,10,106,0,0,0,0,106,8,0,0,0,8,26,0,221,213,8,0,0,0,0,0,0,3,0,490,0,0,694,2405
Karnataka,Chamarajnagar,2014,28,36,4,0,11,0,0,0,11,0,11,0,19,9,0,1,3,6,1,0,1,1,7,41,36,5,138,74,64,0,87,1,0,0,0,0,0,0,1,0,85,2,31,1,0,0,false,0,0,0,0,0,0,6,13,13,0,0,5,92,2,21,0,1,68,1,0,0,0,1,15,0,140,140,0,0,0,0,0,0,0,0,0,342,1,0,585,1607
Karnataka,Chikkamagaluru,2014,39,53,2,0,30,0,0,0,30,2,28,0,38,34,0,1,3,0,10,0,10,0,34,104,104,0,215,72,143,0,97,0,0,1,3,0,3,0,0,0,93,10,86,10,1,0,false,1,1,0,0,0,0,9,22,22,0,0,5,172,0,0,0,0,172,2,0,0,0,2,110,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,1819,2878
Karnataka,Chitradurga,2014,47,31,7,0,24,0,0,0,24,0,24,0,31,0,0,0,0,31,4,0,4,0,24,100,84,16,266,95,171,4,244,0,0,0,0,0,0,0,0,0,244,5,77,2,0,0,false,0,0,0,0,0,0,12,14,14,0,0,17,241,0,0,0,0,241,5,1,4,0,0,77,0,360,350,10,0,0,0,0,0,0,0,0,1501,0,0,888,3981
Karnataka,Dakshina Kannada,2014,26,33,1,0,40,0,0,0,40,1,39,1,10,3,0,0,2,5,4,0,4,4,19,100,84,16,91,32,59,0,148,3,0,4,0,0,0,0,0,0,141,7,88,11,1,0,false,1,0,0,1,0,0,12,16,16,0,0,1,70,8,2,0,2,58,4,0,1,0,3,32,0,151,138,13,0,0,0,13,13,0,1,0,818,0,0,385,2087
Karnataka,Davanagere,2014,45,62,3,0,40,0,0,0,40,1,39,0,60,30,0,0,15,15,7,0,7,0,45,170,151,19,439,209,230,0,290,2,0,4,0,0,0,18,0,0,266,17,111,19,1,0,false,1,0,1,0,0,0,8,35,35,0,0,9,211,27,57,0,2,125,2,0,0,0,2,87,0,267,250,17,0,0,0,0,0,0,1,0,963,0,0,743,3635
Karnataka,Dharwad,2014,24,23,1,1,23,0,0,0,23,0,23,0,8,8,0,0,0,0,4,0,4,0,9,38,27,11,69,16,53,0,127,1,0,3,0,0,0,17,0,0,106,9,29,1,0,0,false,0,0,0,0,0,0,5,24,24,0,0,3,32,4,0,0,2,26,0,0,0,0,0,15,0,195,189,6,0,0,0,0,0,0,0,0,384,0,0,195,1219
Karnataka,Gadag,2014,12,18,1,0,15,0,0,0,15,0,15,0,11,0,0,0,0,11,2,0,2,1,14,55,45,10,82,40,42,0,92,0,0,0,0,0,0,0,0,0,92,10,48,5,1,0,false,1,0,1,0,0,0,3,18,18,0,0,2,31,0,0,0,0,31,0,0,0,0,0,22,0,126,126,0,0,0,0,0,0,0,0,0,361,0,1,178,1109
Karnataka,Kalaburgi,2014,75,97,6,2,53,0,0,0,53,2,51,0,66,29,0,0,7,30,4,0,4,17,67,196,166,30,307,165,142,405,1,0,0,0,1,0,1,0,0,0,0,6,110,5,0,0,false,0,0,0,0,0,0,5,69,69,0,0,14,145,0,0,0,0,145,11,0,0,0,11,127,0,361,348,13,0,0,0,0,0,0,3,0,1208,0,0,1088,4448
Karnataka,Hassan,2014,64,96,1,0,63,0,0,0,63,1,62,0,57,0,0,0,0,57,11,0,11,0,33,181,130,51,344,199,145,0,157,0,0,1,0,0,0,0,0,0,156,7,110,12,1,0,false,1,1,0,0,0,0,27,4,4,0,0,11,251,0,0,0,0,251,0,0,0,0,0,103,0,409,399,10,0,0,0,0,0,0,0,0,1703,0,0,1537,5182
Karnataka,Haveri,2014,28,44,6,0,40,0,0,0,40,0,40,0,17,0,0,0,0,17,10,0,10,0,12,79,79,0,253,87,166,0,250,0,0,0,0,0,0,0,0,0,250,6,37,0,0,0,false,0,0,0,0,0,0,0,23,23,0,0,10,94,0,0,0,0,94,3,0,0,0,3,44,0,196,196,0,0,0,0,0,0,0,0,0,714,0,0,335,2201
Karnataka,Hubballi Dharwad City,2014,20,35,0,0,21,0,0,0,21,0,21,0,37,0,0,1,2,34,4,0,4,1,72,141,119,22,321,194,127,0,109,0,0,0,0,0,0,0,0,0,109,24,130,18,3,0,false,3,3,0,0,0,0,4,34,34,0,0,7,31,3,0,0,0,28,3,0,0,0,3,39,0,108,99,9,0,0,0,2,2,0,0,0,436,1,0,335,1936
Karnataka,K.G.F.,2014,13,37,0,0,20,0,0,0,20,1,19,1,12,6,1,1,1,3,2,0,2,0,19,45,33,12,70,28,42,0,40,0,0,1,0,0,0,0,0,0,39,0,64,1,0,0,false,0,0,0,0,0,0,5,7,7,0,0,1,21,5,1,0,1,14,1,0,0,0,1,14,0,70,66,4,0,0,0,0,0,0,3,0,117,0,0,214,777
Karnataka,Kodagu,2014,33,33,1,0,25,0,0,0,25,0,25,0,36,0,0,0,0,36,1,0,1,0,9,99,63,36,128,28,100,0,32,1,0,2,29,0,29,0,0,0,0,5,80,12,0,0,false,0,0,0,0,0,0,8,13,13,0,0,1,60,0,0,0,0,60,5,1,0,0,4,40,0,63,57,6,0,0,0,0,0,0,0,0,456,0,0,684,1824
Karnataka,Kolar,2014,35,67,3,0,32,0,0,0,32,1,31,0,18,0,0,0,3,15,2,0,2,1,42,61,46,15,184,95,89,0,220,0,2,0,0,0,0,10,0,0,208,3,80,10,1,0,false,1,1,0,0,0,0,9,10,10,0,0,8,67,13,7,0,3,44,0,0,0,0,0,21,0,234,217,17,0,0,0,0,0,0,0,0,594,0,0,486,2188
Karnataka,Koppal,2014,26,12,0,0,28,0,0,0,28,0,28,0,31,0,0,0,0,31,5,0,5,0,12,58,58,0,188,85,103,0,175,0,0,0,0,0,0,0,0,0,175,4,111,0,1,0,false,1,1,0,0,0,0,4,183,183,0,0,4,34,0,0,0,0,34,0,0,0,0,0,50,0,171,171,0,0,0,0,0,0,0,0,0,627,0,0,159,1883
Karnataka,Mandya,2014,41,65,5,0,36,0,0,0,36,0,36,2,69,50,0,0,7,12,17,0,17,1,61,201,165,36,421,220,201,0,230,3,1,2,0,0,0,8,0,0,216,6,88,9,0,0,false,0,0,0,0,0,0,20,37,37,0,0,11,278,0,0,0,0,278,12,0,0,0,12,143,0,385,385,0,0,0,0,0,0,0,0,0,1324,0,0,1522,4984
Karnataka,Mangaluru City,2014,30,79,0,0,25,0,0,0,25,0,25,0,22,0,0,0,0,22,18,0,18,4,57,228,0,228,230,135,95,0,128,9,0,0,0,0,0,0,0,0,119,18,282,8,1,0,false,1,0,1,0,0,0,12,11,11,0,0,1,72,0,0,0,0,72,2,0,0,0,2,56,0,215,180,35,0,0,0,0,0,0,0,0,960,0,1,579,3039
Karnataka,Mysuru City,2014,24,35,3,0,41,0,0,0,41,0,41,1,52,0,0,3,9,40,6,0,6,4,73,106,30,76,542,351,191,0,72,0,0,4,0,0,0,0,0,0,68,10,227,0,1,0,false,1,1,0,0,0,0,0,20,20,0,0,3,87,10,21,2,4,50,4,0,0,0,4,51,0,109,109,0,0,0,0,0,0,0,11,0,663,0,1,620,2766
Karnataka,Mysuru District,2014,52,51,4,0,41,0,0,0,41,0,41,0,50,0,0,0,5,45,5,0,5,0,28,183,101,82,496,147,349,0,266,0,1,2,2,0,2,6,1,0,254,8,87,6,0,0,false,0,0,0,0,0,0,18,34,34,0,0,20,201,0,0,0,0,201,5,0,0,0,5,107,0,298,290,8,0,0,0,0,0,0,0,0,867,0,1,1290,4118
Karnataka,Raichur,2014,53,64,2,13,55,0,0,0,55,1,54,2,37,12,0,0,6,19,3,0,3,1,10,66,59,7,209,124,85,0,306,0,0,2,0,0,0,4,0,0,300,11,132,6,1,0,true,0,0,0,0,0,0,9,39,39,0,0,5,198,0,0,0,0,198,4,0,0,0,4,134,0,273,259,14,0,0,0,0,0,0,3,0,673,0,0,819,3128
