area_name,year,group_name,sub_group_name,police_injured_by_criminals,police_injured_by_riotous_mobs,police_injured_in_accidents,police_injured_in_dacoity_operationsother_raids,police_injured_in_terroristsextremists_operations,police_injured_on_border_duties,police_injured_total_policemen,police_killed_by_criminals,police_killed_by_riotous_mobs,police_killed_in_accidents,police_killed_in_dacoity_operationsother_raids,police_killed_in_terroristsextremists_operations,police_killed_on_border_duties,police_killed_total_policemen
Assam,2003,Police - Total,7. Total Police Killed or Injured,0,5,0,0,0,0,5,0,0,0,0,2,0,2
Bihar,2003,Police - Total,7. Total Police Killed or Injured,4,4,5,2,19,0,34,10,0,4,0,14,0,28
Chandigarh,2003,Police - Total,7. Total Police Killed or Injured,0,30,12,0,0,0,42,0,0,4,0,0,0,4
Chhattisgarh,2003,Police - Total,7. Total Police Killed or Injured,8,0,0,0,6,0,14,4,0,3,0,20,0,27
Dadra & Nagar Haveli,2003,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,2003,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi,2003,Police - Total,7. Total Police Killed or Injured,10,44,42,3,0,1,100,0,0,12,0,0,0,12
Goa,2003,Police - Total,7. Total Police Killed or Injured,2,0,2,0,0,0,4,0,0,0,0,0,0,0
Gujarat,2003,Police - Total,7. Total Police Killed or Injured,4,49,1,2,0,0,56,1,1,59,3,0,0,64
Haryana,2003,Police - Total,7. Total Police Killed or Injured,4,18,19,0,0,0,41,8,0,21,0,0,0,29
Himachal Pradesh,2003,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,6,0,0,0,0,0,6
Jammu & Kashmir,2003,Police - Total,7. Total Police Killed or Injured,55,15,3,0,84,0,157,11,0,7,0,37,0,55
Jharkhand,2003,Police - Total,7. Total Police Killed or Injured,0,8,0,0,6,0,14,0,0,3,2,13,0,18
Karnataka,2003,Police - Total,7. Total Police Killed or Injured,18,112,27,0,0,1,158,9,0,18,1,0,0,28
Kerala,2003,Police - Total,7. Total Police Killed or Injured,60,511,41,4,0,7,623,0,1,0,0,1,0,2
Lakshadweep,2003,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,2003,Police - Total,7. Total Police Killed or Injured,98,120,32,1,0,0,251,6,0,21,2,0,0,29
Maharashtra,2003,Police - Total,7. Total Police Killed or Injured,76,355,105,19,0,0,555,3,0,69,0,9,0,81
Manipur,2003,Police - Total,7. Total Police Killed or Injured,0,0,0,0,7,0,7,0,0,1,4,6,0,11
Meghalaya,2003,Police - Total,7. Total Police Killed or Injured,1,0,2,0,0,0,3,2,0,1,0,1,0,4
Mizoram,2003,Police - Total,7. Total Police Killed or Injured,0,0,0,0,1,0,1,0,0,0,0,1,1,2
Nagaland,2003,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,2003,Police - Total,7. Total Police Killed or Injured,33,10,15,7,5,0,70,1,0,10,0,6,0,17
Puducherry,2003,Police - Total,7. Total Police Killed or Injured,4,2,0,0,0,0,6,0,0,0,0,0,0,0
Punjab,2003,Police - Total,7. Total Police Killed or Injured,4,0,25,0,0,0,29,12,0,97,0,0,0,109
Rajasthan,2003,Police - Total,7. Total Police Killed or Injured,16,21,26,3,0,0,66,9,0,31,0,0,0,40
Sikkim,2003,Police - Total,7. Total Police Killed or Injured,0,1,0,0,0,0,1,0,0,1,0,0,0,1
Tamil Nadu,2003,Police - Total,7. Total Police Killed or Injured,21,16,74,0,0,0,111,1,0,31,0,0,0,32
Tripura,2003,Police - Total,7. Total Police Killed or Injured,0,0,0,0,55,0,55,0,0,0,0,39,0,39
Uttar Pradesh,2003,Police - Total,7. Total Police Killed or Injured,48,39,32,21,1,0,141,10,4,76,8,0,8,106
Uttarakhand,2003,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,1,0,11,0,0,0,12
West Bengal,2003,Police - Total,7. Total Police Killed or Injured,10,153,77,32,18,2,292,1,0,16,0,1,0,18
Andaman & Nicobar Islands,2004,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,3,0,0,0,3
Andhra Pradesh,2004,Police - Total,7. Total Police Killed or Injured,22,49,111,5,7,1,195,1,0,53,0,7,0,61
Arunachal Pradesh,2004,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2004,Police - Total,7. Total Police Killed or Injured,0,8,1,1,3,0,13,0,0,4,3,2,0,9
Bihar,2004,Police - Total,7. Total Police Killed or Injured,16,0,8,7,0,0,31,2,5,7,0,3,0,17
Chandigarh,2004,Police - Total,7. Total Police Killed or Injured,0,0,8,0,0,0,8,0,0,2,0,0,0,2
Chhattisgarh,2004,Police - Total,7. Total Police Killed or Injured,3,0,1,1,12,0,17,3,0,7,0,6,1,17
Dadra & Nagar Haveli,2004,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,2004,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi,2004,Police - Total,7. Total Police Killed or Injured,17,22,31,1,4,0,75,2,0,8,0,0,0,10
Goa,2004,Police - Total,7. Total Police Killed or Injured,0,1,4,0,0,0,5,0,0,0,0,0,0,0
Gujarat,2004,Police - Total,7. Total Police Killed or Injured,5,38,7,5,0,0,55,1,0,58,2,0,0,61
Haryana,2004,Police - Total,7. Total Police Killed or Injured,0,0,14,0,0,0,14,2,0,36,0,0,0,38
Himachal Pradesh,2004,Police - Total,7. Total Police Killed or Injured,2,0,0,1,0,0,3,0,0,8,0,0,0,8
Jammu & Kashmir,2004,Police - Total,7. Total Police Killed or Injured,54,0,2,0,138,0,194,9,0,7,0,49,0,65
Jharkhand,2004,Police - Total,7. Total Police Killed or Injured,0,3,0,0,38,0,41,3,0,1,0,30,0,34
Karnataka,2004,Police - Total,7. Total Police Killed or Injured,8,87,33,0,0,0,128,12,0,11,0,0,0,23
Kerala,2004,Police - Total,7. Total Police Killed or Injured,118,194,33,4,0,2,351,0,0,2,0,0,0,2
Lakshadweep,2004,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,2004,Police - Total,7. Total Police Killed or Injured,65,29,27,5,3,0,129,2,0,30,3,0,0,35
Maharashtra,2004,Police - Total,7. Total Police Killed or Injured,26,149,68,17,14,1,275,1,0,77,1,6,0,85
Manipur,2004,Police - Total,7. Total Police Killed or Injured,1,0,0,0,9,0,10,1,0,3,0,14,0,18
Meghalaya,2004,Police - Total,7. Total Police Killed or Injured,0,0,0,0,2,0,2,0,0,0,0,1,0,1
Mizoram,2004,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,2004,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,2004,Police - Total,7. Total Police Killed or Injured,9,11,5,5,2,0,32,0,1,5,0,2,0,8
Puducherry,2004,Police - Total,7. Total Police Killed or Injured,4,0,0,0,0,0,4,0,0,0,0,0,0,0
Punjab,2004,Police - Total,7. Total Police Killed or Injured,0,15,20,0,0,0,35,31,0,59,3,0,0,93
Rajasthan,2004,Police - Total,7. Total Police Killed or Injured,38,85,39,0,0,0,162,4,1,41,0,0,0,46
Sikkim,2004,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,2004,Police - Total,7. Total Police Killed or Injured,7,19,136,0,0,0,162,1,0,47,2,0,0,50
Tripura,2004,Police - Total,7. Total Police Killed or Injured,0,1,0,0,2,0,3,0,1,2,0,8,0,11
Uttar Pradesh,2004,Police - Total,7. Total Police Killed or Injured,20,64,29,10,6,0,129,16,0,73,8,7,7,111
Uttarakhand,2004,Police - Total,7. Total Police Killed or Injured,0,0,10,0,0,0,10,0,0,6,0,0,0,6
West Bengal,2004,Police - Total,7. Total Police Killed or Injured,36,130,79,22,0,0,267,4,0,12,0,0,0,16
Andaman & Nicobar Islands,2005,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,2005,Police - Total,7. Total Police Killed or Injured,4,42,97,0,11,0,154,1,4,28,0,15,0,48
Arunachal Pradesh,2005,Police - Total,7. Total Police Killed or Injured,0,0,0,15,1,0,16,0,0,0,0,0,0,0
Assam,2005,Police - Total,7. Total Police Killed or Injured,0,3,10,0,2,0,15,0,0,6,0,3,0,9
Bihar,2005,Police - Total,7. Total Police Killed or Injured,16,4,9,1,6,13,49,2,1,13,0,17,0,33
Chandigarh,2005,Police - Total,7. Total Police Killed or Injured,0,14,5,0,0,0,19,0,0,3,0,0,0,3
Chhattisgarh,2005,Police - Total,7. Total Police Killed or Injured,2,0,0,0,4,0,6,4,0,3,0,7,0,14
Dadra & Nagar Haveli,2005,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,2005,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi,2005,Police - Total,7. Total Police Killed or Injured,8,20,46,4,0,0,78,0,0,12,0,0,0,12
Goa,2005,Police - Total,7. Total Police Killed or Injured,2,56,0,0,0,0,58,0,0,0,0,0,0,0
Gujarat,2005,Police - Total,7. Total Police Killed or Injured,9,21,28,0,0,0,58,3,0,45,0,0,0,48
Haryana,2005,Police - Total,7. Total Police Killed or Injured,16,0,16,0,0,0,32,9,0,45,0,0,0,54
Himachal Pradesh,2005,Police - Total,7. Total Police Killed or Injured,39,6,0,3,0,0,48,0,0,1,0,0,0,1
Jammu & Kashmir,2005,Police - Total,7. Total Police Killed or Injured,0,36,0,0,114,0,150,0,0,17,0,30,0,47
Jharkhand,2005,Police - Total,7. Total Police Killed or Injured,2,8,4,0,13,0,27,0,0,1,0,11,0,12
Karnataka,2005,Police - Total,7. Total Police Killed or Injured,21,118,45,0,2,3,189,0,0,10,0,0,7,17
Kerala,2005,Police - Total,7. Total Police Killed or Injured,75,297,63,0,0,0,435,1,0,8,0,0,0,9
Lakshadweep,2005,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,2005,Police - Total,7. Total Police Killed or Injured,64,137,14,1,5,0,221,14,0,29,0,0,0,43
Maharashtra,2005,Police - Total,7. Total Police Killed or Injured,48,216,121,24,17,3,429,0,1,77,0,27,0,105
Manipur,2005,Police - Total,7. Total Police Killed or Injured,0,0,1,0,2,0,3,1,0,1,0,0,0,2
Meghalaya,2005,Police - Total,7. Total Police Killed or Injured,0,75,0,0,0,0,75,1,1,0,0,0,0,2
Mizoram,2005,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,2005,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Odisha,2005,Police - Total,7. Total Police Killed or Injured,3,8,3,0,18,1,33,0,3,3,0,1,0,7
Puducherry,2005,Police - Total,7. Total Police Killed or Injured,3,4,16,0,0,0,23,0,0,0,0,0,0,0
Punjab,2005,Police - Total,7. Total Police Killed or Injured,13,0,14,0,0,0,27,12,0,73,0,0,9,94
Rajasthan,2005,Police - Total,7. Total Police Killed or Injured,31,81,25,0,0,0,137,9,0,23,0,0,0,32
Sikkim,2005,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Tamil Nadu,2005,Police - Total,7. Total Police Killed or Injured,7,11,99,1,0,0,118,1,0,43,0,1,0,45
Tripura,2005,Police - Total,7. Total Police Killed or Injured,0,0,3,0,5,0,8,0,0,3,0,5,0,8
Uttar Pradesh,2005,Police - Total,7. Total Police Killed or Injured,43,13,66,5,4,0,131,13,0,98,5,0,2,118
Uttarakhand,2005,Police - Total,7. Total Police Killed or Injured,0,0,10,0,0,0,10,3,0,14,0,0,0,17
West Bengal,2005,Police - Total,7. Total Police Killed or Injured,14,245,77,14,19,0,369,1,5,16,0,1,0,23
Andaman & Nicobar Islands,2006,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,2006,Police - Total,7. Total Police Killed or Injured,11,92,121,1,6,0,231,0,0,41,0,7,1,49
Arunachal Pradesh,2006,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2006,Police - Total,7. Total Police Killed or Injured,1,4,0,0,23,0,28,4,0,5,0,10,0,19
Bihar,2006,Police - Total,7. Total Police Killed or Injured,6,22,5,2,3,0,38,3,1,6,2,2,0,14
Chandigarh,2006,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,2,0,0,0,2
Chhattisgarh,2006,Police - Total,7. Total Police Killed or Injured,0,0,4,4,31,0,39,6,0,8,0,13,3,30
Dadra & Nagar Haveli,2006,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,2006,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi,2006,Police - Total,7. Total Police Killed or Injured,3,88,17,0,0,0,108,0,0,34,0,0,0,34
Goa,2006,Police - Total,7. Total Police Killed or Injured,1,11,2,0,0,0,14,0,0,0,0,0,0,0
Gujarat,2006,Police - Total,7. Total Police Killed or Injured,7,54,17,2,1,0,81,2,0,41,0,0,0,43
Haryana,2006,Police - Total,7. Total Police Killed or Injured,11,6,19,0,0,0,36,2,0,52,0,0,0,54
Himachal Pradesh,2006,Police - Total,7. Total Police Killed or Injured,1,22,3,0,0,0,26,0,0,1,0,0,0,1
Jammu & Kashmir,2006,Police - Total,7. Total Police Killed or Injured,1,33,15,0,127,0,176,1,0,8,0,50,0,59
Jharkhand,2006,Police - Total,7. Total Police Killed or Injured,5,26,6,0,4,0,41,0,5,1,0,19,0,25
Karnataka,2006,Police - Total,7. Total Police Killed or Injured,10,203,56,69,4,0,342,1,0,8,0,0,0,9
Kerala,2006,Police - Total,7. Total Police Killed or Injured,64,116,30,3,1,0,214,0,0,1,0,0,0,1
Lakshadweep,2006,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,2006,Police - Total,7. Total Police Killed or Injured,90,60,19,0,0,4,173,13,1,16,0,0,0,30
Maharashtra,2006,Police - Total,7. Total Police Killed or Injured,57,557,136,7,68,0,825,1,3,90,1,4,0,99
Manipur,2006,Police - Total,7. Total Police Killed or Injured,0,0,0,0,5,0,5,1,0,0,0,6,0,7
Meghalaya,2006,Police - Total,7. Total Police Killed or Injured,0,10,0,0,0,0,10,0,0,0,0,0,0,0
Mizoram,2006,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Nagaland,2006,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,2006,Police - Total,7. Total Police Killed or Injured,19,54,2,1,13,0,89,0,2,7,0,3,0,12
Puducherry,2006,Police - Total,7. Total Police Killed or Injured,5,0,0,0,0,0,5,0,0,0,0,0,0,0
Punjab,2006,Police - Total,7. Total Police Killed or Injured,6,18,28,0,0,0,52,5,0,85,0,0,9,99
Rajasthan,2006,Police - Total,7. Total Police Killed or Injured,24,126,32,0,0,0,182,2,0,39,1,0,0,42
Sikkim,2006,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Tamil Nadu,2006,Police - Total,7. Total Police Killed or Injured,10,12,240,0,0,0,262,2,0,43,0,0,0,45
Tripura,2006,Police - Total,7. Total Police Killed or Injured,0,0,1,0,16,0,17,0,0,1,0,10,0,11
Uttar Pradesh,2006,Police - Total,7. Total Police Killed or Injured,33,18,35,6,0,11,103,13,1,103,3,0,3,123
Uttarakhand,2006,Police - Total,7. Total Police Killed or Injured,0,0,15,0,0,0,15,1,0,5,0,0,0,6
West Bengal,2006,Police - Total,7. Total Police Killed or Injured,38,170,129,19,0,0,356,3,0,21,1,0,0,25
Andaman & Nicobar Islands,2007,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,2007,Police - Total,7. Total Police Killed or Injured,12,94,121,2,9,0,238,2,0,33,1,3,0,39
Arunachal Pradesh,2007,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2007,Police - Total,7. Total Police Killed or Injured,4,0,2,0,0,0,6,5,0,2,0,24,0,31
Bihar,2007,Police - Total,7. Total Police Killed or Injured,1,0,3,1,11,0,16,5,0,5,3,14,0,27
Chandigarh,2007,Police - Total,7. Total Police Killed or Injured,39,16,7,0,0,0,62,0,0,0,0,0,0,0
Chhattisgarh,2007,Police - Total,7. Total Police Killed or Injured,1,1,4,0,41,2,49,0,0,4,0,76,0,80
Dadra & Nagar Haveli,2007,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,2007,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi,2007,Police - Total,7. Total Police Killed or Injured,13,91,25,0,0,0,129,0,0,21,0,0,0,21
Goa,2007,Police - Total,7. Total Police Killed or Injured,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Gujarat,2007,Police - Total,7. Total Police Killed or Injured,13,27,15,8,0,0,63,0,0,46,0,0,1,47
Haryana,2007,Police - Total,7. Total Police Killed or Injured,8,6,7,0,0,0,21,0,0,36,0,0,0,36
Himachal Pradesh,2007,Police - Total,7. Total Police Killed or Injured,0,1,7,0,0,0,8,0,0,7,0,0,0,7
Jammu & Kashmir,2007,Police - Total,7. Total Police Killed or Injured,8,3,0,0,66,0,77,1,0,6,0,20,0,27
Jharkhand,2007,Police - Total,7. Total Police Killed or Injured,0,8,5,0,3,0,16,0,1,6,0,5,0,12
Karnataka,2007,Police - Total,7. Total Police Killed or Injured,21,47,29,3,0,0,100,4,0,21,0,0,0,25
Kerala,2007,Police - Total,7. Total Police Killed or Injured,122,117,25,0,1,0,265,1,1,15,0,0,0,17
Lakshadweep,2007,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,2007,Police - Total,7. Total Police Killed or Injured,67,88,16,7,0,1,179,1,0,27,2,1,10,41
Maharashtra,2007,Police - Total,7. Total Police Killed or Injured,73,326,148,66,26,1,640,0,0,73,1,3,0,77
Manipur,2007,Police - Total,7. Total Police Killed or Injured,0,0,0,0,4,0,4,0,0,0,0,0,0,0
Meghalaya,2007,Police - Total,7. Total Police Killed or Injured,0,0,0,0,2,0,2,0,0,0,0,1,0,1
Mizoram,2007,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,1,0,1,0,9,0,11
Nagaland,2007,Police - Total,7. Total Police Killed or Injured,1,0,0,0,0,0,1,0,1,0,0,0,0,1
Odisha,2007,Police - Total,7. Total Police Killed or Injured,12,51,0,15,0,0,78,0,0,2,0,0,0,2
Puducherry,2007,Police - Total,7. Total Police Killed or Injured,30,0,0,0,0,0,30,0,0,0,0,0,0,0
Punjab,2007,Police - Total,7. Total Police Killed or Injured,2,0,19,0,0,0,21,1,0,90,0,0,3,94
Rajasthan,2007,Police - Total,7. Total Police Killed or Injured,63,286,18,0,0,0,367,11,3,37,0,0,0,51
Sikkim,2007,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,5,0,0,0,0,0,5
Tamil Nadu,2007,Police - Total,7. Total Police Killed or Injured,22,31,123,0,0,0,176,0,0,52,0,0,0,52
Tripura,2007,Police - Total,7. Total Police Killed or Injured,2,0,19,0,1,0,22,3,0,4,1,4,1,13
Uttar Pradesh,2007,Police - Total,7. Total Police Killed or Injured,22,6,73,14,0,0,115,14,2,113,11,0,2,142
Uttarakhand,2007,Police - Total,7. Total Police Killed or Injured,0,0,9,0,0,0,9,1,0,5,0,0,0,6
West Bengal,2007,Police - Total,7. Total Police Killed or Injured,36,398,52,14,0,0,500,0,1,10,0,0,0,11
Andaman & Nicobar Islands,2008,Police - Total,7. Total Police Killed or Injured,5,0,0,0,0,0,5,1,0,0,0,0,0,1
Andhra Pradesh,2008,Police - Total,7. Total Police Killed or Injured,10,12,88,0,7,0,117,0,0,28,0,2,0,30
Arunachal Pradesh,2008,Police - Total,7. Total Police Killed or Injured,0,10,0,0,0,0,10,0,0,0,0,0,0,0
Assam,2008,Police - Total,7. Total Police Killed or Injured,1,0,2,1,0,0,4,2,0,1,0,1,0,4
Bihar,2008,Police - Total,7. Total Police Killed or Injured,10,8,27,3,2,0,50,15,0,6,0,5,12,38
Chandigarh,2008,Police - Total,7. Total Police Killed or Injured,10,5,4,0,0,0,19,0,0,0,0,0,0,0
Chhattisgarh,2008,Police - Total,7. Total Police Killed or Injured,6,22,2,0,58,0,88,0,0,2,0,37,0,39
Dadra & Nagar Haveli,2008,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,2008,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi,2008,Police - Total,7. Total Police Killed or Injured,24,17,40,1,1,0,83,0,0,12,0,1,0,13
Goa,2008,Police - Total,7. Total Police Killed or Injured,2,59,3,0,0,0,64,0,0,0,0,0,0,0
Gujarat,2008,Police - Total,7. Total Police Killed or Injured,2,57,27,0,0,0,86,0,0,50,0,0,0,50
Haryana,2008,Police - Total,7. Total Police Killed or Injured,0,14,1,0,0,1,16,0,0,29,0,0,0,29
Himachal Pradesh,2008,Police - Total,7. Total Police Killed or Injured,1,0,8,0,0,0,9,0,0,1,0,0,0,1
Jammu & Kashmir,2008,Police - Total,7. Total Police Killed or Injured,0,558,8,4,48,1,619,4,0,5,0,18,0,27
Jharkhand,2008,Police - Total,7. Total Police Killed or Injured,0,0,8,0,4,0,12,1,0,17,0,24,0,42
Karnataka,2008,Police - Total,7. Total Police Killed or Injured,21,90,30,1,0,0,142,1,1,18,1,0,2,23
Kerala,2008,Police - Total,7. Total Police Killed or Injured,192,220,36,2,0,0,450,0,0,8,0,0,0,8
Lakshadweep,2008,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,2008,Police - Total,7. Total Police Killed or Injured,63,81,24,0,0,0,168,0,0,23,0,0,0,23
Maharashtra,2008,Police - Total,7. Total Police Killed or Injured,71,491,115,101,38,6,822,4,0,60,0,23,0,87
Manipur,2008,Police - Total,7. Total Police Killed or Injured,0,0,0,0,1,0,1,0,0,1,0,0,0,1
Meghalaya,2008,Police - Total,7. Total Police Killed or Injured,0,0,1,0,0,0,1,0,0,3,0,0,0,3
Mizoram,2008,Police - Total,7. Total Police Killed or Injured,2,0,0,0,2,0,4,0,0,0,0,4,0,4
Nagaland,2008,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,2008,Police - Total,7. Total Police Killed or Injured,4,0,0,0,6,2,12,0,0,1,0,14,0,15
Puducherry,2008,Police - Total,7. Total Police Killed or Injured,6,0,20,0,0,0,26,0,0,0,0,0,0,0
Punjab,2008,Police - Total,7. Total Police Killed or Injured,3,0,11,2,0,0,16,0,0,82,0,0,7,89
Rajasthan,2008,Police - Total,7. Total Police Killed or Injured,47,185,32,1,1,0,266,8,1,37,2,0,0,48
Sikkim,2008,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,2008,Police - Total,7. Total Police Killed or Injured,22,42,150,0,0,0,214,0,0,46,0,0,0,46
Tripura,2008,Police - Total,7. Total Police Killed or Injured,0,0,12,0,0,0,12,1,0,1,0,0,0,2
Uttar Pradesh,2008,Police - Total,7. Total Police Killed or Injured,8,13,32,1,0,0,54,9,1,107,1,0,0,118
Uttarakhand,2008,Police - Total,7. Total Police Killed or Injured,2,0,2,0,0,0,4,0,0,6,0,0,0,6
West Bengal,2008,Police - Total,7. Total Police Killed or Injured,29,245,137,3,0,0,414,1,0,15,0,0,0,16
Andaman & Nicobar Islands,2009,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,2009,Police - Total,7. Total Police Killed or Injured,18,24,100,8,0,0,150,1,0,49,0,0,0,50
Arunachal Pradesh,2009,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,2009,Police - Total,7. Total Police Killed or Injured,8,22,1,0,1,0,32,2,0,1,0,1,0,4
Bihar,2009,Police - Total,7. Total Police Killed or Injured,2,4,7,4,9,0,26,3,1,11,0,13,0,28
Chandigarh,2009,Police - Total,7. Total Police Killed or Injured,0,50,9,0,0,0,59,0,0,5,0,0,0,5
Chhattisgarh,2009,Police - Total,7. Total Police Killed or Injured,20,37,7,0,71,8,143,4,0,8,0,90,1,103
Dadra & Nagar Haveli,2009,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daman & Diu,2009,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delhi,2009,Police - Total,7. Total Police Killed or Injured,22,79,14,5,2,0,122,1,0,9,0,0,0,10
Goa,2009,Police - Total,7. Total Police Killed or Injured,1,4,4,0,0,0,9,0,0,1,0,0,0,1
Gujarat,2009,Police - Total,7. Total Police Killed or Injured,6,51,24,1,0,0,82,1,0,38,1,0,9,49
Haryana,2009,Police - Total,7. Total Police Killed or Injured,0,24,0,0,0,0,24,1,6,36,0,0,2,45
Himachal Pradesh,2009,Police - Total,7. Total Police Killed or Injured,3,0,5,0,0,0,8,0,0,1,0,0,0,1
Jammu & Kashmir,2009,Police - Total,7. Total Police Killed or Injured,15,263,5,0,17,0,300,5,0,7,0,8,0,20
Jharkhand,2009,Police - Total,7. Total Police Killed or Injured,0,3,2,0,4,0,9,1,0,12,0,40,0,53
Karnataka,2009,Police - Total,7. Total Police Killed or Injured,136,119,39,38,10,146,488,2,0,19,0,0,0,21
Kerala,2009,Police - Total,7. Total Police Killed or Injured,245,203,69,0,0,0,517,1,0,12,0,0,0,13
Lakshadweep,2009,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya Pradesh,2009,Police - Total,7. Total Police Killed or Injured,67,95,19,13,0,33,227,4,0,25,0,0,0,29
Maharashtra,2009,Police - Total,7. Total Police Killed or Injured,98,327,142,19,14,0,600,11,0,88,1,52,0,152
Manipur,2009,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Meghalaya,2009,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mizoram,2009,Police - Total,7. Total Police Killed or Injured,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,2009,Police - Total,7. Total Police Killed or Injured,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Odisha,2009,Police - Total,7. Total Police Killed or Injured,5,31,0,10,35,0,81,1,0,2,0,22,0,25
Puducherry,2009,Police - Total,7. Total Police Killed or Injured,8,1,0,0,0,0,9,0,0,0,0,0,0,0
Punjab,2009,Police - Total,7. Total Police Killed or Injured,8,71,2,0,0,0,81,8,0,58,0,0,0,66
Rajasthan,2009,Police - Total,7. Total Police Killed or Injured,270,70,9,0,0,0,349,2,0,36,0,0,0,38
